baseMean log2FoldChange lfcSE stat pvalue padj LOC cds ncbi_id protein protein_id location gbkey saccver SPID gene.Uni species pident length mismatch gapopen qstart qend sstart send evalue bitscore
842.053311401398 -0.754579622992227 0.174663962326765 -4.32017923411438 1.55902521962384e-5 0.0103140271348728 LOC132713118 lcl|NW_026860702.1_cds_XP_060551573.1_32941 132713118 "inhibitor of growth protein 5-like isoform X1" XP_060551573.1 complement(join(56191..56292,57207..57372,58447..58537,61732..61849,64755..64921,65632..65703,67640..67676)) CDS sp|Q8WYH8|ING5_HUMAN Q8WYH8 ING5 HUMAN 61.2 250 86 2 1 750 1 239 1.34e-98 290
1550.49058374359 -0.907130048165354 0.248466955276191 -3.65090821496567 2.61314620279417e-4 0.0444090473659078 LOC132713662 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
19.6629880663293 -4.23713470117835 0.804225616432805 -5.26858957809928 1.37475951780913e-7 5.13885107757051e-4 LOC132713898 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
37.1109371527873 1.21991515257863 0.330249853617891 3.69391580106531 2.2082694878874e-4 0.0406367145948431 LOC132715395 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5.61413693133209 -4.85469277149442 1.20747361948157 -4.02053733776707 5.80655448937279e-5 0.0200224374045758 LOC132715427 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
48.9517754153119 -1.3478189128632 0.371089883107366 -3.63205512793041 2.81173033940829e-4 0.0456967304726444 LOC132716005 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
69.2757656407256 -1.00599487228723 0.245486176865456 -4.09796952778564 4.16790132386021e-5 0.0178070065961306 LOC132717148 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
326.403190964658 -0.788247136977479 0.218194088179429 -3.6125962144734 3.03146568599777e-4 0.0481127974924358 LOC132718266 lcl|NW_026862201.1_cds_XP_060557925.1_38648 132718266 "golgin subfamily A member 4-like isoform X2" XP_060557925.1 join(273034..273114,275295..275498,280813..281051,282289..282358,283032..283187,283534..283668,286242..286382,286813..286917,288456..288585,288884..289062,290970..291089,291650..291763,291988..292107,292753..293013,293633..293761,294633..294764,295529..295701,296241..296355,297254..300779,301708..301838,302567..302683,303504..303584,308187..308308,308715..308847,310977..311045,313395..313505,314128..314256,317077..317097) CDS sp|Q91VW5|GOGA4_MOUSE Q91VW5 GOGA4 MOUSE 28.658 663 404 13 94 2040 62 669 5.13e-37 158
15.8512217168907 1.05062061550446 0.281307796122931 3.73477248048022 1.87884968724509e-4 0.036963895425906 LOC132719110 lcl|NW_026862443.1_cds_XP_060558840.1_39469 132719110 nocturnin-like XP_060558840.1 join(4975..5128,6105..6910) CDS sp|Q9UK39|NOCT_HUMAN Q9UK39 NOCT HUMAN 49.169 301 145 5 67 948 122 421 1.81e-89 276
5.03641176120999 5.25285846342067 1.14276359426109 4.59662741252897 4.29384443916163e-6 0.00570510262963059 LOC132719142 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
1707.12876937647 -0.780624748776884 0.204567408362127 -3.81597809263445 1.35644539606063e-4 0.0304076398637654 LOC132719389 lcl|NW_026862533.1_cds_XP_060559133.1_39740 132719389 "protein KRI1 homolog" XP_060559133.1 complement(join(13021..13702,31011..31106,44301..44365,64100..64230,74525..74642,81051..81151,82464..82511,86591..86672,102813..102983,141089..141184,153650..153779,162010..162110,183578..183749,183843..183847)) CDS sp|Q6DRJ4|KRI1_DANRE Q6DRJ4 KRI1 DANRE 44.773 440 200 9 67 1311 178 599 1.01e-74 258
935.31108928173 -0.717818121897668 0.174638816983807 -4.11030110198369 3.9514351836681e-5 0.0178070065961306 LOC132720366 lcl|NW_026862840.1_cds_XP_060560474.1_40953 132720366 "protein Hook homolog 3-like isoform X4" XP_060560474.1 complement(join(25282..25300,28862..28998,30326..30397,31106..31213,36365..36668,37125..37265,37730..37872,40549..40617,42165..42329,42712..42797,44159..44201,44483..44566,45306..45370,45783..45862,52367..52461,56583..56666,57760..57810,58365..58513,61728..61779,63059..63182,66027..66112,69455..69493)) CDS sp|Q86VS8|HOOK3_HUMAN Q86VS8 HOOK3 HUMAN 51.842 733 323 8 1 2178 7 716 0 656
32.4861874724756 -2.32695923949652 0.616870259306326 -3.77220202204788 1.61813155169121e-4 0.0325192244097943 LOC132720463 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
12.1761467182143 2.10101603949637 0.5212066583069 4.03106139572613 5.55255356946499e-5 0.0199571588871732 LOC132720698 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
4.539280733109 3.15713558340723 0.856081961859326 3.68788938917746 2.26121900367238e-4 0.0406367145948431 LOC132720696 lcl|NW_026862944.1_cds_XP_060560863.1_41310 132720696 "uncharacterized protein LOC132720696" XP_060560863.1 join(202068..202095,202960..203099,203605..204226,204401..204658,204924..205145,205348..205614,205877..206069,206340..206463) CDS sp|A1YG61|EHF_PANPA A1YG61 EHF PANPA 69.412 85 26 0 1540 1794 205 289 1.09e-32 131
43.7150113741713 1.66541191457971 0.32416707299247 5.137511034683 2.78401125270085e-7 7.43331004471126e-4 LOC132720785 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
59.2904902677799 1.21171752852819 0.317675384252447 3.81432615995603 1.3655502130225e-4 0.0304076398637654 LOC132721101 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
980.535110923425 -0.883172661426872 0.216765899965048 -4.07431547844599 4.61498870188483e-5 0.0183519444336654 LOC132721308 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
49.0676223706696 -1.08683015086965 0.295367893829459 -3.67958120559023 2.33617290711471e-4 0.0415838777466418 LOC132721594 lcl|NW_026863252.1_cds_XP_060561898.1_42237 132721594 "pre-mRNA-splicing factor ISY1 homolog" XP_060561898.1 join(<265..377,781..842,1280..1335,1891..2013,3719..3750,3782..3835,4817..4915,5050..5157) CDS sp|Q6AYB3|ISY1_RAT Q6AYB3 ISY1 RAT 63.801 221 71 3 1 639 64 283 4.43e-84 254
93.7297143149154 0.686815531337767 0.187119449894351 3.67046574648197 2.42108914349824e-4 0.0426888265018698 LOC132721940 lcl|NW_026863369.1_cds_XP_060562310.1_42603 132721940 "LOW QUALITY PROTEIN: acetyl-coenzyme A synthetase, cytoplasmic-like" XP_060562310.1 complement(join(27244..27443,27907..27952,28929..29128,29573..29681,31222..31302,31579..31635,32603..32697,32700..32734,33247..>33380)) CDS sp|Q9QXG4|ACSA_MOUSE Q9QXG4 ACSA MOUSE 73.333 315 83 1 1 942 382 696 3.87e-157 459
293.766942243038 -1.05080707216199 0.252803475905917 -4.15661639301612 3.22995651742939e-5 0.0158862861344093 LOC132722155 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
319.753094548749 -0.83232623109592 0.209342065879857 -3.97591486258476 7.01092060522823e-5 0.0222091705274094 LOC132722176 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5.48033863036921 -4.2636427231253204 1.11605558095579 -3.82027812582051 1.33301272866433e-4 0.0304076398637654 LOC132722609 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
375.096921141488 -0.97945435444677 0.259628636525576 -3.77252050295417 1.61606681734296e-4 0.0325192244097943 LOC132723009 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
529.675723051857 -0.84415309766209 0.218334219535351 -3.86633437240656 1.10483435969837e-4 0.0286796585871703 LOC132723296 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
46.2994589489372 1.64841959780337 0.446872263521754 3.68879371660337 2.25319807703476e-4 0.0406367145948431 LOC132723766 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
3.59874816898512 -2.09729956632528 0.580988377000275 -3.60988214110915 3.06336163809516e-4 0.0481127974924358 LOC132724523 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
5.84193383800794 -2.52335830935517 0.571943205792531 -4.4119036362336 1.0246571865745e-5 0.00854469051852687 LOC132724679 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
64.5851983224137 1.4575955328678 0.39840250474690603 3.65860032379507 2.53596468085552e-4 0.0442964297992428 LOC132725008 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
62.6279829377629 -1.22517041467134 0.274761824853355 -4.45902706944546 8.23325237361813e-6 0.00769397434314614 LOC132725056 lcl|NW_026864281.1_cds_XP_060566034.1_45972 132725056 "serine-rich adhesin for platelets-like isoform X3" XP_060566034.1 complement(join(197269..197356,200555..200719,201286..201480,202044..202223,203064..203215,203511..203651,204347..204457,205056..209594,209956..210071,213052..213249,213542..213735,214886..214964,216025..216042,217508..217559,218212..218478,218754..218893,219547..219662,220784..220944,226650..226844,233372..233503,234695..234910)) CDS sp|E9Q3S4|M3K19_MOUSE E9Q3S4 M3K19 MOUSE 64.388 278 97 2 6592 7419 1030 1307 1.07e-96 347
98.1404194084205 -1.07869506817928 0.263648099633745 -4.09141984970794 4.28740126712616e-5 0.0178070065961306 LOC132727157 lcl|NW_026864884.1_cds_XP_060568564.1_48249 132727157 "cytosolic carboxypeptidase-like protein 5 isoform X8" XP_060568564.1 complement(join(32815..32833,33150..33252,44988..45217,47027..47358,51534..51772,53817..54016,54594..54778,56314..56449,57068..57228)) CDS sp|B2GV17|CBPC5_RAT B2GV17 CBPC5 RAT 65.972 144 49 0 1 432 460 603 7.75e-55 201
31.0420779189222 -1.35179565130386 0.324445666740308 -4.16647774921852 3.09342070737664e-5 0.0156259548705052 LOC132729160 lcl|NW_026865466.1_cds_XP_060570889.1_50350 132729160 "zinc finger protein 267-like isoform X1" XP_060570889.1 join(94335..94440,94727..94807,94916..95725,98386..98903) CDS sp|A2T736|ZKSC8_PANTR A2T736 ZKSC8 PANTR 33.203 256 121 10 766 1446 303 537 1.37e-26 117
543.024682698183 -0.618558960686135 0.144925956360636 -4.26810335580537 1.97141987408571e-5 0.0115143242020818 LOC132729677 lcl|NW_026865596.1_cds_XP_060571471.1_50869 132729677 "transcriptional regulator ATRX-like isoform X3" XP_060571471.1 join(65394..65450,66628..66771,67084..67212,68178..68240,73643..77098,77967..78104,78974..79543,80789..80905,83562..83663,86782..86898,87910..87998,88889..88981,95011..95073,95463..95539,96114..96211) CDS sp|O43303|CP110_HUMAN O43303 CP110 HUMAN 38.378 185 99 3 4558 5112 790 959 5.24e-27 124
11.5623605902091 2.09847050371893 0.563992131928792 3.72074428865237 1.98636491374531e-4 0.0378828165692855 LOC132729883 lcl|NW_026865646.1_cds_XP_060571702.1_51102 132729883 "equilibrative nucleobase transporter 1-like" XP_060571702.1 complement(join(165384..165527,166570..166690,167489..167675,170598..170699,171018..171206,171432..171678,172408..172500,173567..173643,176068..176114,177191..177624)) CDS sp|Q8NBI5|S43A3_HUMAN Q8NBI5 S43A3 HUMAN 27.344 512 310 15 52 1557 18 477 1.62e-41 159
1321.04493735367 -0.708047684164551 0.194622734365104 -3.63805228856914 2.7470766143934e-4 0.0450375981780813 LOC132730341 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
402.333739629509 -1.23944254431173 0.260508871506663 -4.75777480107823 1.95738690122159e-6 0.00365835611838314 LOC132730403 lcl|NW_026865813.1_cds_XP_060572302.1_51632 132730403 "coiled-coil domain-containing protein 112-like" XP_060572302.1 join(130656..130676,132541..132638,133155..133276,133594..133683,134475..134550,135278..135467,136017..136103,136441..136590,138611..138838,139626..139775,140242..140337,140824..140945,141662..141692) CDS sp|Q8NEF3|CC112_HUMAN Q8NEF3 CC112 HUMAN 40.135 446 258 6 130 1455 1 441 6.82e-79 256
30.0553814433854 -1.44973163254734 0.374732464620653 -3.86871106567969 1.09412201856449e-4 0.0286796585871703 LOC132730855 lcl|NW_026865957.1_cds_XP_060572912.1_52142 132730855 "NACHT, LRR and PYD domains-containing protein 3-like isoform X2" XP_060572912.1 join(42544..42625,44026..46280) CDS sp|Q647I9|NALP5_BOVIN Q647I9 NALP5 BOVIN 32.155 283 188 4 1336 2172 751 1033 2.75e-23 110
68.9881093815053 -1.13933759108029 0.21457497941683 -5.30974111789163 1.09781059307482e-7 5.12951999614209e-4 LOC132731011 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
58.5858726992287 -0.883453613165501 0.232821288398421 -3.79455684333156 1.47907394624453e-4 0.0310977677735022 LOC132731012 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
15.2849935316539 3.75276649199016 0.690393402736729 5.43569286310406 5.45839080559222e-8 3.40057747188395e-4 LOC132731097 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
6.47555019767116 -2.4166922251047 0.672572969363136 -3.59320450745007 3.2663602440931e-4 0.0499922809899862 LOC132731431 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
24.9839961749264 -1.22686207014309 0.322695747248866 -3.8019158312518 1.43581508524715e-4 0.0310977677735022 LOC132732272 lcl|NW_026866358.1_cds_XP_060574645.1_53737 132732272 "uncharacterized protein LOC132732272" XP_060574645.1 join(48598..48778,52380..52536,60316..60428,61113..61285,62971..63139,63472..63849,67571..68781) CDS sp|A7MCS3|CP089_DANRE A7MCS3 CP089 DANRE 25.862 290 183 10 52 891 23 290 5.87e-23 104
367.82196992244 0.744825295914378 0.194722510944374 3.82506004211887 1.30740219106103e-4 0.0304076398637654 LOC132732296 lcl|NW_026866367.1_cds_XP_060574669.1_53756 132732296 "ATP-dependent 6-phosphofructokinase, muscle type-like isoform X1" XP_060574669.1 join(10498..10645,16292..16365,17651..17728,18857..19046,19812..19977,20670..20714,22224..22332,22782..22877,25485..25577,26435..26560,27301..27365,29598..29676,35568..35714,39000..39053,46833..46903,47432..47522,49175..49327,50408..50572,51816..51880,54179..54393,55228..55333,56258..56396) CDS sp|Q867C9|PFKAM_HORSE Q867C9 PFKAM HORSE 62.402 766 263 5 106 2403 15 755 0 981
11.9006092742493 3.26189746239217 0.880149239436206 3.70607314786937 2.10497528309393e-4 0.0393419880410256 LOC132732623 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
189.295994726715 -1.03957988549682 0.26991270812715 -3.85154108789533 1.1737683102522e-4 0.0293605264276925 LOC132732829 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
140.182038002022 -0.5481520248342 0.143420324269569 -3.8219968308250998 1.32375391448395e-4 0.0304076398637654 LOC132732878 lcl|NW_026866557.1_cds_XP_060575388.1_54402 132732878 "uncharacterized protein LOC132732878" XP_060575388.1 complement(join(44179..44331,44703..44864,45719..45788,46230..46457,46777..46967,49064..49201,50807..50921,51354..51463,52863..52970,53198..53267,54302..54381,54836..54893,55660..55910,56574..56715,57297..57415,57886..58120,58741..59186,59608..59733,60062..60871,62617..62656,65322..67917,68008..74043,74534..74727,75301..75520,76371..76517,77626..77711,78537..78621,80051..80155,82542..82639,86835..86982,87452..87530,88909..88990,91592..91666,96648..96834,103438..103576)) CDS sp|Q61493|REV3L_MOUSE Q61493 REV3L MOUSE 55.478 1004 372 9 10921 13920 2190 3122 0 1162
11.249891971932 3.32687599209156 0.723453057753057 4.59860658053525 4.25326108338709e-6 0.00570510262963059 LOC132733594 lcl|NW_026866764.1_cds_XP_060576237.1_55171 132733594 "actin, clone 302-like" XP_060576237.1 257069..258226 CDS sp|Q964E1|ACTC_BIOOB Q964E1 ACTC BIOOB 53.175 378 173 3 22 1155 3 376 3.81e-154 442
514.309499871057 -0.740497481982534 0.165707107725053 -4.46871285214386 7.86916831161666e-6 0.00769397434314614 LOC132734395 lcl|NW_026866981.1_cds_XP_060577116.1_55953 132734395 "thyroid receptor-interacting protein 11-like isoform X5" XP_060577116.1 join(134000..134093,142299..142375,144035..144145,146279..146378,149395..149540,154331..154396,155626..155802,156353..156539,156964..157067,158839..158973,160300..160417,161000..161134,163091..163371,164948..165035,166365..170536,170948..171019,171657..171778,172647..172810,173274..173377,185609..185708,194172..194253,195470..195584,196242..196379,196756..197112) CDS sp|Q15643|TRIPB_HUMAN Q15643 TRIPB HUMAN 34.039 614 355 13 5461 7236 1392 1977 2.25e-79 297
4.41495395534178 2.60519724974676 0.635208164027812 4.10132834758825 4.10785174714252e-5 0.0178070065961306 LOC132734560 lcl|NW_026867030.1_cds_XP_060577312.1_56135 132734560 "neo-calmodulin-like isoform X13" XP_060577312.1 complement(join(53381..53412,53610..53710,54010..54106,55333..55395,56382..56525,57873..57882)) CDS sp|Q7T3T2|CALM_EPIAK Q7T3T2 CALM EPIAK 50 142 65 1 10 435 12 147 1.4e-44 146
369.211793335302 -0.643468094701256 0.176361228634247 -3.64858024456007 2.63693541353148e-4 0.0444090473659078 LOC132734953 lcl|NW_026867137.1_cds_XP_060577828.1_56611 132734953 "girdin-like isoform X2" XP_060577828.1 join(161584..161694,164145..164233,174809..174914,191166..191235,194277..194419,197900..198004,199920..200074,202041..202122,203076..203147,204231..204317,206110..206256,208013..208148,208778..210147,213633..213757,220541..220750,224011..224131,224435..225196,225630..225775,227178..227316,227730..227832,231774..231935,235076..235162,236972..237105,237972..239479,241750..241770,247798..247816) CDS sp|Q3V6T2|GRDN_HUMAN Q3V6T2 GRDN HUMAN 37.311 1391 800 18 85 4104 13 1382 0 669
6.15747218427474 -4.12385130248408 1.02631508134631 -4.01811429787669 5.86657406141297e-5 0.0200224374045758 LOC132735497 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
497.909861522488 -0.737313874216361 0.193459468336933 -3.81120593659566 1.38290496972716e-4 0.0304076398637654 LOC132735927 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
